2017-11-20,22:00:00,169.98000
2017-11-21,15:35:00,171.68000
2017-11-21,15:40:00,171.93000
2017-11-21,15:45:00,172.29000
2017-11-21,15:50:00,172.58990
2017-11-21,15:55:00,172.46000
2017-11-21,16:00:00,172.85000
2017-11-21,16:05:00,172.93700
2017-11-21,16:10:00,172.98990
2017-11-21,16:15:00,173.18000
2017-11-21,16:20:00,173.40000
2017-11-21,16:25:00,173.47800
2017-11-21,16:30:00,173.56000
2017-11-21,16:35:00,173.26000
2017-11-21,16:40:00,173.29000
2017-11-21,16:45:00,173.27160
2017-11-21,16:50:00,173.20500
2017-11-21,16:55:00,173.11000
2017-11-21,17:00:00,173.27200
2017-11-21,17:05:00,173.32000
2017-11-21,17:10:00,173.34000
2017-11-21,17:15:00,173.38000
2017-11-21,17:20:00,173.28410
2017-11-21,17:25:00,173.44000
2017-11-21,17:30:00,173.44440
2017-11-21,17:35:00,173.46510
2017-11-21,17:40:00,173.49100
2017-11-21,17:45:00,173.56000
2017-11-21,17:50:00,173.50000
2017-11-21,17:55:00,173.53000
2017-11-21,18:00:00,173.52480
2017-11-21,18:05:00,173.54420
2017-11-21,18:10:00,173.40000
2017-11-21,18:15:00,173.49990
2017-11-21,18:20:00,173.38010
2017-11-21,18:25:00,173.41000
2017-11-21,18:30:00,173.25000
2017-11-21,18:35:00,173.33990
2017-11-21,18:40:00,173.28000
2017-11-21,18:45:00,173.25930
2017-11-21,18:50:00,173.20960
2017-11-21,18:55:00,173.20990
2017-11-21,19:00:00,173.17000
2017-11-21,19:05:00,173.17000
2017-11-21,19:10:00,172.96000
2017-11-21,19:15:00,173.06000
2017-11-21,19:20:00,173.04550
2017-11-21,19:25:00,173.15810
2017-11-21,19:30:00,173.13500
2017-11-21,19:35:00,173.10440
2017-11-21,19:40:00,173.14000
2017-11-21,19:45:00,173.12000
2017-11-21,19:50:00,173.12000
2017-11-21,19:55:00,173.11000
2017-11-21,20:00:00,173.11310
2017-11-21,20:05:00,173.05000
2017-11-21,20:10:00,172.85000
2017-11-21,20:15:00,172.87000
2017-11-21,20:20:00,172.92670
2017-11-21,20:25:00,172.83000
2017-11-21,20:30:00,172.85560
2017-11-21,20:35:00,172.75000
2017-11-21,20:40:00,172.90500
2017-11-21,20:45:00,172.92000
2017-11-21,20:50:00,172.92990
2017-11-21,20:55:00,172.98000
2017-11-21,21:00:00,172.96480
2017-11-21,21:05:00,172.86000
2017-11-21,21:10:00,172.86000
2017-11-21,21:15:00,172.88000
2017-11-21,21:20:00,172.75000
2017-11-21,21:25:00,172.82000
2017-11-21,21:30:00,172.82500
2017-11-21,21:35:00,172.87400
2017-11-21,21:40:00,172.87500
2017-11-21,21:45:00,173.21100
2017-11-21,21:50:00,173.00000
2017-11-21,21:55:00,172.95500
2017-11-21,22:00:00,173.14000
2017-11-22,15:35:00,174.20000
2017-11-22,15:40:00,173.86000
2017-11-22,15:45:00,173.22950
2017-11-22,15:50:00,173.21000
2017-11-22,15:55:00,173.24480
2017-11-22,16:00:00,173.36500
2017-11-22,16:05:00,173.57000
2017-11-22,16:10:00,173.81840
2017-11-22,16:15:00,173.94000
2017-11-22,16:20:00,173.76000
2017-11-22,16:25:00,173.81500
2017-11-22,16:30:00,173.95000
2017-11-22,16:35:00,173.95000
2017-11-22,16:40:00,174.08000
2017-11-22,16:45:00,174.29670
2017-11-22,16:50:00,174.51000
2017-11-22,16:55:00,174.46000
2017-11-22,17:00:00,174.49000
2017-11-22,17:05:00,174.78000
2017-11-22,17:10:00,174.96500
2017-11-22,17:15:00,174.93000
2017-11-22,17:20:00,174.85000
2017-11-22,17:25:00,174.59000
2017-11-22,17:30:00,174.41000
2017-11-22,17:35:00,174.48660
2017-11-22,17:40:00,174.26500
2017-11-22,17:45:00,174.04000
2017-11-22,17:50:00,173.95500
2017-11-22,17:55:00,174.22000
2017-11-22,18:00:00,174.28000
2017-11-22,18:05:00,174.33590
2017-11-22,18:10:00,174.36500
2017-11-22,18:15:00,174.35000
2017-11-22,18:20:00,174.13500
2017-11-22,18:25:00,174.15650
2017-11-22,18:30:00,174.13000
2017-11-22,18:35:00,174.26000
2017-11-22,18:40:00,174.29000
2017-11-22,18:45:00,174.35000
2017-11-22,18:50:00,174.31600
2017-11-22,18:55:00,174.34000
2017-11-22,19:00:00,174.27000
2017-11-22,19:05:00,173.92000
2017-11-22,19:10:00,174.05620
2017-11-22,19:15:00,174.07000
2017-11-22,19:20:00,174.02500
2017-11-22,19:25:00,174.20000
2017-11-22,19:30:00,174.26000
2017-11-22,19:35:00,174.30990
2017-11-22,19:40:00,174.32000
2017-11-22,19:45:00,174.21000
2017-11-22,19:50:00,174.25500
2017-11-22,19:55:00,174.34000
2017-11-22,20:00:00,174.33900
2017-11-22,20:05:00,174.29010
2017-11-22,20:10:00,174.24000
2017-11-22,20:15:00,174.21500
2017-11-22,20:20:00,174.34000
2017-11-22,20:25:00,174.34000
2017-11-22,20:30:00,174.29000
2017-11-22,20:35:00,174.43730
2017-11-22,20:40:00,174.50000
2017-11-22,20:45:00,174.54210
2017-11-22,20:50:00,174.61000
2017-11-22,20:55:00,174.62000
2017-11-22,21:00:00,174.49000
2017-11-22,21:05:00,174.37030
2017-11-22,21:10:00,174.39000
2017-11-22,21:15:00,174.62000
2017-11-22,21:20:00,174.58000
2017-11-22,21:25:00,174.55650
2017-11-22,21:30:00,174.53490
2017-11-22,21:35:00,174.59000
2017-11-22,21:40:00,174.71000
2017-11-22,21:45:00,174.82000
2017-11-22,21:50:00,174.76010
2017-11-22,21:55:00,174.93100
2017-11-22,22:00:00,174.96000
2017-11-24,15:35:00,174.93000
2017-11-24,15:40:00,175.28000
2017-11-24,15:45:00,175.19000
2017-11-24,15:50:00,175.25450
2017-11-24,15:55:00,175.22500
2017-11-24,16:00:00,175.20000
2017-11-24,16:05:00,175.21500
2017-11-24,16:10:00,175.01000
2017-11-24,16:15:00,174.99500
2017-11-24,16:20:00,175.01000
2017-11-24,16:25:00,175.09000
2017-11-24,16:30:00,175.14440
2017-11-24,16:35:00,175.17000
2017-11-24,16:40:00,175.06640
2017-11-24,16:45:00,175.08000
2017-11-24,16:50:00,175.02500
2017-11-24,16:55:00,175.02000
2017-11-24,17:00:00,175.06000
2017-11-24,17:05:00,175.06000
2017-11-24,17:10:00,175.24000
2017-11-24,17:15:00,175.22050
2017-11-24,17:20:00,175.07900
2017-11-24,17:25:00,175.11000
2017-11-24,17:30:00,175.03700
2017-11-24,17:35:00,175.12630
2017-11-24,17:40:00,175.22500
2017-11-24,17:45:00,175.29500
2017-11-24,17:50:00,175.28000
2017-11-24,17:55:00,175.20550
2017-11-24,18:00:00,175.14000
2017-11-24,18:05:00,175.17000
2017-11-24,18:10:00,175.13320
2017-11-24,18:15:00,175.15360
2017-11-24,18:20:00,175.15000
2017-11-24,18:25:00,175.14000
2017-11-24,18:30:00,175.08500
2017-11-24,18:35:00,175.04000
2017-11-24,18:40:00,175.03000
2017-11-24,18:45:00,174.98000
2017-11-24,18:50:00,174.96590
2017-11-24,18:55:00,174.98990
2017-11-24,19:00:00,174.96000
2017-11-24,19:05:00,174.97000
2017-11-27,15:35:00,174.10000
2017-11-27,15:40:00,173.97000
2017-11-27,15:45:00,174.46000
2017-11-27,15:50:00,174.88000
2017-11-27,15:55:00,174.81020
2017-11-27,16:00:00,174.63000
2017-11-27,16:05:00,174.77400
2017-11-27,16:10:00,174.80990
2017-11-27,16:15:00,174.77000
2017-11-27,16:20:00,174.95500
2017-11-27,16:25:00,174.76000
2017-11-27,16:30:00,174.62340
2017-11-27,16:35:00,174.56500
2017-11-27,16:40:00,174.67000
2017-11-27,16:45:00,174.74000
2017-11-27,16:50:00,174.61000
2017-11-27,16:55:00,174.46000
2017-11-27,17:00:00,174.52000
2017-11-27,17:05:00,174.36000
2017-11-27,17:10:00,174.32920
2017-11-27,17:15:00,173.97000
2017-11-27,17:20:00,173.94000
2017-11-27,17:25:00,173.75000
2017-11-27,17:30:00,173.66000
2017-11-27,17:35:00,173.80000
2017-11-27,17:40:00,173.89000
2017-11-27,17:45:00,173.82500
2017-11-27,17:50:00,173.87000
2017-11-27,17:55:00,174.08500
2017-11-27,18:00:00,174.05000
2017-11-27,18:05:00,174.02000
2017-11-27,18:10:00,173.99850
2017-11-27,18:15:00,174.05520
2017-11-27,18:20:00,174.14000
2017-11-27,18:25:00,174.23000
2017-11-27,18:30:00,174.26000
2017-11-27,18:35:00,174.28000
2017-11-27,18:40:00,174.10000
2017-11-27,18:45:00,173.96500
2017-11-27,18:50:00,174.06000
2017-11-27,18:55:00,174.19320
2017-11-27,19:00:00,174.08000
2017-11-27,19:05:00,174.15000
2017-11-27,19:10:00,174.28000
2017-11-27,19:15:00,174.28000
2017-11-27,19:20:00,174.30000
2017-11-27,19:25:00,174.37000
2017-11-27,19:30:00,174.41000
2017-11-27,19:35:00,174.34000
2017-11-27,19:40:00,174.31000
2017-11-27,19:45:00,174.34270
2017-11-27,19:50:00,174.47660
